date,raw_date,P,D,E,CPI,g_div_trailing,g_earn_trailing,g_div_fwd,g_earn_fwd
1992-04-01,1992.04,407.41,12.32,16.4833,139.5,0.015542235149414996,-0.21138651390923036,0.013968542503530745,0.17674688524709303
1992-05-01,1992.05,414.81,12.32,16.7667,139.7,0.014718172474021518,-0.16914670516123032,0.015040542606191032,0.15101968906252283
1992-06-01,1992.06,408.27,12.32,17.05,140.2,0.01389478831881652,-0.12963819345139305,0.016103407566578465,0.1255080894907139
1992-07-01,1992.07,415.05,12.3433,17.38,140.5,0.012226785184075606,-0.08066214931097138,0.014213959931284492,0.12479077281378848
1992-08-01,1992.08,417.93,12.3667,17.71,140.9,0.01056774346912226,-0.03440961005687093,0.012319989312515656,0.1240997019578356
1992-09-01,1992.09,418.48,12.4,18.04,141.3,0.009724549891994894,0.012270092591814219,0.00963089306096121,0.12343346218727591
1992-10-01,1992.1,412.5,12.3867,18.39,141.8,0.010828027872097579,0.06670581273457143,0.01230021886520527,0.12794212035453523
1992-11-01,1992.11,422.84,12.3833,18.74,142.0,0.012726705704205088,0.12205910740317893,0.01416837033805729,0.13226324628403807
1992-12-01,1992.12,435.64,12.39,19.09,141.9,0.015453743901840067,0.17845267551073496,0.015218555631243635,0.13686527379711544
1993-01-01,1993.01,435.23,12.4133,19.34,142.6,0.014059201368330942,0.18667226906587375,0.016775834176974147,0.1359644437971932
1993-02-01,1993.02,441.7,12.4467,19.59,143.1,0.013483604816082018,0.19475380118895114,0.017520975098682445,0.13552723014091805
1993-03-01,1993.03,450.16,12.48,19.84,143.6,0.012903404835907573,0.2033063341671828,0.01826172226008138,0.13510525426074027
1993-04-01,1993.04,443.08,12.4933,19.67,144.0,0.013968542503530745,0.17674688524709303,0.02059756103591104,0.17960646943116254
1993-05-01,1993.05,445.25,12.5067,19.5,144.2,0.015040542606191032,0.15101968906252283,0.02292282447465066,0.2229384020674141
1993-06-01,1993.06,448.06,12.52,19.33,144.4,0.016103407566578465,0.1255080894907139,0.025237932589862844,0.2651857012971379
1993-07-01,1993.07,447.29,12.52,19.69,144.4,0.014213959931284492,0.12479077281378848,0.027571655936082795,0.2745181019229843
1993-08-01,1993.08,454.13,12.52,20.05,144.8,0.012319989312515656,0.1240997019578356,0.029899945695674113,0.28343365921438757
1993-09-01,1993.09,459.24,12.52,20.41,145.1,0.00963089306096121,0.12343346218727591,0.03144913268250349,0.2919600231182229
1993-10-01,1993.1,463.9,12.54,20.9,145.7,0.01230021886520527,0.12794212035453523,0.03704837619331691,0.3073439636981896
1993-11-01,1993.11,462.89,12.56,21.39,145.8,0.01416837033805729,0.13226324628403807,0.041843129035857185,0.32180566586053416
1993-12-01,1993.12,465.95,12.58,21.89,145.8,0.015218555631243635,0.13686527379711544,0.04583326448289515,0.33497009742356365
1994-01-01,1994.01,472.99,12.6233,22.1567,146.2,0.016775834176974147,0.1359644437971932,0.043156216444875994,0.3438794423600693
1994-02-01,1994.02,471.58,12.6667,22.4333,146.7,0.017520975098682445,0.13552723014091805,0.03972402644060047,0.3520595476934316
1994-03-01,1994.03,463.81,12.71,22.71,147.2,0.01826172226008138,0.13510525426074027,0.03555243055382684,0.35997201253711086
1994-04-01,1994.04,447.23,12.7533,23.54,147.4,0.02059756103591104,0.17960646943116254,0.03770170252073424,0.3431467204794214
1994-05-01,1994.05,450.9,12.7967,24.37,147.5,0.02292282447465066,0.2229384020674141,0.03908034259582038,0.3272055632221482
1994-06-01,1994.06,454.83,12.84,25.2,148.0,0.025237932589862844,0.2651857012971379,0.03969986984668461,0.3120842828330548
1994-07-01,1994.07,451.4,12.87,25.91,148.4,0.027571655936082795,0.2745181019229843,0.043336313486968425,0.29153415733832233
1994-08-01,1994.08,464.24,12.9,26.62,149.0,0.029899945695674113,0.28343365921438757,0.046202840604480766,0.27168324585177483
1994-09-01,1994.09,466.96,12.92,27.33,149.4,0.03144913268250349,0.2919600231182229,0.049821623776094004,0.2524927393694356
1994-10-01,1994.1,463.81,13.0133,28.42,149.5,0.03704837619331691,0.3073439636981896,0.047767610232877455,0.20175672825186197
1994-11-01,1994.11,461.01,13.0967,29.51,149.7,0.041843129035857185,0.32180566586053416,0.04649433222182964,0.15235888333159053
1994-12-01,1994.12,455.19,13.17,30.6,149.7,0.04583326448289515,0.33497009742356365,0.04600217605002088,0.10418335248481148
1995-01-01,1995.01,465.25,13.18,31.25,150.3,0.043156216444875994,0.3438794423600693,0.05270618046751663,0.08394989543368858
1995-02-01,1995.02,481.92,13.18,31.9,150.9,0.03972402644060047,0.3520595476934316,0.06012105847020477,0.0641456148063817
1995-03-01,1995.03,493.15,13.17,32.55,151.4,0.03555243055382684,0.35997201253711086,0.06823328162893283,0.04475893505059547
1995-04-01,1995.04,507.91,13.2433,33.1767,151.9,0.03770170252073424,0.3431467204794214,0.06669624609199731,0.03417178515804853
1995-05-01,1995.05,523.81,13.3067,33.8033,152.2,0.03908034259582038,0.3272055632221482,0.06591047818893347,0.023873118888799727
1995-06-01,1995.06,539.35,13.36,34.43,152.5,0.03969986984668461,0.3120842828330548,0.06589426338024529,0.013845043766512521
1995-07-01,1995.07,557.37,13.44,34.68,152.5,0.043336313486968425,0.29153415733832233,0.06899287148695121,0.016963151894143547
1995-08-01,1995.08,559.11,13.51,34.93,152.9,0.046202840604480766,0.27168324585177483,0.07278532561008433,0.02002994690431681
1995-09-01,1995.09,578.77,13.58,35.18,153.2,0.049821623776094004,0.2524927393694356,0.07652457432795545,0.02304119914669789
1995-10-01,1995.1,582.92,13.65,34.7733,153.7,0.047767610232877455,0.20175672825186197,0.07682536513022153,0.059632666121090416
1995-11-01,1995.11,595.53,13.72,34.3667,153.6,0.04649433222182964,0.15235888333159053,0.07712299757020169,0.09574999094387282
1995-12-01,1995.12,614.57,13.79,33.96,153.5,0.04600217605002088,0.10418335248481148,0.0774175211462027,0.13143113208351398
1996-01-01,1996.01,614.42,13.8933,33.9867,154.4,0.05270618046751663,0.08394989543368858,0.07352530172221172,0.14355660436398887
1996-02-01,1996.02,649.54,13.9967,34.0133,154.9,0.06012105847020477,0.0641456148063817,0.06967518049845012,0.15552356932006894
1996-03-01,1996.03,647.07,14.1,34.04,155.7,0.06823328162893283,0.04475893505059547,0.06586742498762499,0.16732522208631018
1996-04-01,1996.04,647.17,14.1567,34.33,156.3,0.06669624609199731,0.03417178515804853,0.06406292648626666,0.16140572637103334
1996-05-01,1996.05,661.23,14.2133,34.62,156.6,0.06591047818893347,0.023873118888799727,0.06228324832411536,0.1555535082281816
1996-06-01,1996.06,668.5,14.27,34.91,156.7,0.06589426338024529,0.013845043766512521,0.06050094872548062,0.14976245944447708
1996-07-01,1996.07,644.07,14.4,35.2733,157.0,0.06899287148695121,0.016963151894143547,0.05516530236901751,0.14014903059118433
1996-08-01,1996.08,662.68,14.53,35.6367,157.3,0.07278532561008433,0.02002994690431681,0.04989072831958952,0.1306383359751493
1996-09-01,1996.09,674.88,14.66,36.0,157.8,0.07652457432795545,0.02304119914669789,0.04468899642521729,0.12123386481411647
1996-10-01,1996.1,701.46,14.74,36.91,158.3,0.07682536513022153,0.059632666121090416,0.04293861314601344,0.08869491344010205
1996-11-01,1996.11,735.67,14.82,37.82,158.6,0.07712299757020169,0.09574999094387282,0.04119763246151287,0.05670866820458631
1996-12-01,1996.12,743.25,14.9,38.73,158.6,0.0774175211462027,0.13143113208351398,0.03947881097378758,0.02524034565031119
1997-01-01,1997.01,766.22,14.9533,39.2333,159.1,0.07352530172221172,0.14355660436398887,0.03912862736115352,0.010817247111561734
1997-02-01,1997.02,798.39,15.0067,39.7367,159.6,0.06967518049845012,0.15552356932006894,0.0387741462124751,-0.003446075656814873
1997-03-01,1997.03,792.16,15.06,40.24,160.0,0.06586742498762499,0.16732522208631018,0.03778951274541775,-0.017548708049012873
1997-04-01,1997.04,763.93,15.0933,40.3433,160.2,0.06406292648626666,0.16140572637103334,0.04258942852782832,-0.024929358977221483
1997-05-01,1997.05,833.09,15.1267,40.4467,160.1,0.06228324832411536,0.1555535082281816,0.04670810602820463,-0.032329240313934804
1997-06-01,1997.06,876.29,15.16,40.55,160.3,0.06050094872548062,0.14976245944447708,0.05079844901662778,-0.03974366121080397
1997-07-01,1997.07,925.29,15.2167,40.58,160.5,0.05516530236901751,0.14014903059118433,0.051238418960506404,-0.048037982860621664
1997-08-01,1997.08,927.24,15.2733,40.61,160.8,0.04989072831958952,0.1306383359751493,0.051675260674096446,-0.05639187253247835
1997-09-01,1997.09,937.02,15.33,40.64,161.2,0.04468899642521729,0.12123386481411647,0.051488969958080055,-0.06480102277971378
1997-10-01,1997.1,951.16,15.3867,40.3333,161.6,0.04293861314601344,0.08869491344010205,0.049450071221668335,-0.060557526904458925
1997-11-01,1997.11,938.92,15.4433,40.0267,161.5,0.04119763246151287,0.05670866820458631,0.046804594005414035,-0.056267200356498126
1997-12-01,1997.12,962.37,15.5,39.72,161.3,0.03947881097378758,0.02524034565031119,0.044171218313137306,-0.05192952790670624
1998-01-01,1998.01,963.36,15.55,39.66,161.6,0.03912862736115352,0.010817247111561734,0.04608145099073058,-0.044512890155402385
1998-02-01,1998.02,1023.74,15.6,39.6,161.9,0.0387741462124751,-0.003446075656814873,0.047975832080540126,-0.03712862691080021
1998-03-01,1998.03,1076.83,15.64,39.54,162.2,0.03778951274541775,-0.017548708049012873,0.050493742094215754,-0.029776327162916782
1998-04-01,1998.04,1112.2,15.75,39.35,162.5,0.04258942852782832,-0.024929358977221483,0.04348511193973881,-0.002289786015097217
1998-05-01,1998.05,1108.42,15.85,39.16,162.8,0.04670810602820463,-0.032329240313934804,0.03715597688809158,0.02471752570588226
1998-06-01,1998.06,1108.39,15.95,38.97,163.0,0.05079844901662778,-0.03974366121080397,0.030866647980527517,0.05126763329361683
1998-07-01,1998.07,1156.58,16.0167,38.6767,163.2,0.051238418960506404,-0.048037982860621664,0.030536207481625333,0.08243226674632131
1998-08-01,1998.08,1074.62,16.0833,38.3833,163.4,0.051675260674096446,-0.05639187253247835,0.030214617482660078,0.11311242204863614
1998-09-01,1998.09,1020.64,16.14,38.09,163.6,0.051488969958080055,-0.06480102277971378,0.030508772551260055,0.143328349044908
1998-10-01,1998.1,1032.47,16.1667,37.9633,164.0,0.049450071221668335,-0.060557526904458925,0.029856965559131865,0.17808423932656625
1998-11-01,1998.11,1144.43,16.1833,37.8367,164.0,0.046804594005414035,-0.056267200356498126,0.029830790446495392,0.21189116736190572
1998-12-01,1998.12,1190.05,16.2,37.71,163.9,0.044171218313137306,-0.05192952790670624,0.02979849543540558,0.2448111093718639
1999-01-01,1999.01,1248.77,16.28333333,37.93333333,164.3,0.04608145099073058,-0.044512890155402385,0.026064714446063952,0.2579609108970944
1999-02-01,1999.02,1246.58,16.36666667,38.15666667,164.5,0.047975832080540126,-0.03712862691080021,0.022355175042473086,0.270789071890154
1999-03-01,1999.03,1281.66,16.45,38.38,165.0,0.050493742094215754,-0.029776327162916782,0.01866961784255583,0.2833082690891797
1999-04-01,1999.04,1334.76,16.45,39.26,166.2,0.04348511193973881,-0.002289786015097217,0.017475587849948404,0.26696461011248296
1999-05-01,1999.05,1332.07,16.45,40.14,166.2,0.03715597688809158,0.02471752570588226,0.01628013044517429,0.2510837275494846
1999-06-01,1999.06,1322.55,16.45,41.02,166.2,0.030866647980527517,0.05126763329361683,0.015083242211328507,0.23564431975160005
1999-07-01,1999.07,1380.99,16.513333333333335,42.0,166.7,0.030536207481625333,0.08243226674632131,0.0042300395433878535,0.22339748732370035
1999-08-01,1999.08,1327.49,16.576666666666668,42.98,167.1,0.030214617482660078,0.11311242204863614,-0.0066579485327702415,0.2115675784309694
1999-09-01,1999.09,1318.17,16.64,43.96,167.9,0.030508772551260055,0.143328349044908,-0.017581538049800116,0.20013287197939844
1999-10-01,1999.1,1300.01,16.656666666666666,45.36333333333334,168.2,0.029856965559131865,0.17808423932656625,-0.02021495964188791,0.14547390441107666
1999-11-01,1999.11,1391.0,16.673333333333332,46.76666666666667,168.3,0.029830790446495392,0.21189116736190572,-0.022850048858918726,0.09121966343613463
1999-12-01,1999.12,1428.68,16.69,48.17,168.3,0.02979849543540558,0.2448111093718639,-0.025486816442797267,0.03728658478601643
2000-01-01,2000.01,1425.59,16.713333333333335,49.09666666666667,168.8,0.026064714446063952,0.2579609108970944,-0.03304913047302227,-0.01263980207228288
2000-02-01,2000.02,1388.87,16.736666666666668,50.02333333333333,169.8,0.022355175042473086,0.270789071890154,-0.040647741629083356,-0.06319338771994731
2000-03-01,2000.03,1442.21,16.76,50.95,171.2,0.01866961784255583,0.2833082690891797,-0.048283132827015685,-0.11445198525583766
2000-04-01,2000.04,1461.36,16.740000000000002,51.27333333333333,171.3,0.017475587849948404,0.26696461011248296,-0.05295053891667001,-0.18633427779664835
2000-05-01,2000.05,1418.48,16.72,51.59666666666667,171.5,0.01628013044517429,0.2510837275494846,-0.05765107669257796,-0.26277781336908035
2000-06-01,2000.06,1461.96,16.7,51.92,172.4,0.015083242211328507,0.23564431975160005,-0.06238515267776856,-0.3444780032791517
2000-07-01,2000.07,1473.0,16.583333333333332,52.51333333333334,172.8,0.0042300395433878535,0.22339748732370035,-0.0543129242612701,-0.43578559428898433
2000-08-01,2000.08,1485.46,16.46666666666667,53.10666666666666,172.8,-0.0066579485327702415,0.2115675784309694,-0.04619232689770669,-0.5339163524286863
2000-09-01,2000.09,1468.05,16.35,53.7,173.7,-0.017581538049800116,0.20013287197939844,-0.038022654354005425,-0.6401979023910109
2000-10-01,2000.1,1390.14,16.323333333333334,52.46666666666667,174.0,-0.02021495964188791,0.14547390441107666,-0.036390334056858986,-0.6605213257635567
2000-11-01,2000.11,1378.04,16.296666666666667,51.23333333333333,174.1,-0.022850048858918726,0.09121966343613463,-0.03475534493318744,-0.6822761015822207
2000-12-01,2000.12,1330.93,16.27,50.0,174.0,-0.025486816442797267,0.03728658478601643,-0.03311767824168932,-0.705624702071058
2001-01-01,2001.01,1335.63,16.169999999999998,48.48,175.1,-0.03304913047302227,-0.01263980207228288,-0.027164227698929455,-0.6746180400912447
2001-02-01,2001.02,1305.75,16.07,46.96,175.8,-0.040647741629083356,-0.06319338771994731,-0.021172575826021056,-0.6426278937593852
2001-03-01,2001.03,1185.85,15.97,45.44,176.2,-0.048283132827015685,-0.11445198525583766,-0.015142245156734901,-0.6095895307789645
2001-04-01,2001.04,1189.84,15.876666666666665,42.556666666666665,176.9,-0.05295053891667001,-0.18633427779664835,-0.0027331037721736173,-0.5168750588779081
2001-05-01,2001.05,1270.37,15.783333333333331,39.67333333333333,177.7,-0.05765107669257796,-0.26277781336908035,0.009668003005924852,-0.42027768585189706
2001-06-01,2001.06,1238.71,15.69,36.79,178.0,-0.06238515267776856,-0.3444780032791517,0.02206203569342735,-0.31906549744288615
2001-07-01,2001.07,1204.45,15.706666666666667,33.96333333333333,177.5,-0.0543129242612701,-0.43578559428898433,0.016000341346440905,-0.19880767585186554
2001-08-01,2001.08,1178.5,15.723333333333333,31.136666666666667,177.5,-0.04619232689770669,-0.5339163524286863,0.009914647190929049,-0.07316139601330951
2001-09-01,2001.09,1044.64,15.74,28.31,178.3,-0.038022654354005425,-0.6401979023910109,0.0038046970436638183,0.059314727772125764
2001-10-01,2001.1,1076.59,15.740000000000002,27.103333333333335,177.7,-0.036390334056858986,-0.6605213257635567,0.009484737559367407,0.07531075538074816
2001-11-01,2001.11,1129.68,15.740000000000002,25.896666666666665,177.4,-0.03475534493318744,-0.6822761015822207,0.01513269734887146,0.0925095991094369
2001-12-01,2001.12,1144.93,15.74,24.69,176.7,-0.03311767824168932,-0.705624702071058,0.020748936760163872,0.11105508487210658
2002-01-01,2002.01,1140.21,15.736666666666668,24.69333333333333,177.1,-0.027164227698929455,-0.6746180400912447,0.024067291188396123,0.14337078560479055
2002-02-01,2002.02,1100.67,15.733333333333334,24.69666666666667,177.8,-0.021172575826021056,-0.6426278937593852,0.027376069665615343,0.17466647080544773
2002-03-01,2002.03,1153.79,15.73,24.7,178.8,-0.015142245156734901,-0.6095895307789645,0.03067533161708047,0.2050043171402396
2002-04-01,2002.04,1111.93,15.833333333333332,25.38,179.8,-0.0027331037721736173,-0.5168750588779081,0.023099560016768717,0.22330114330886275
2002-05-01,2002.05,1079.25,15.936666666666667,26.06,179.8,0.009668003005924852,-0.42027768585189706,0.015565324113230972,0.2403394403017174
2002-06-01,2002.06,1014.02,16.04,26.74,179.9,0.02206203569342735,-0.31906549744288615,0.008072071150647453,0.256246978539882
2002-07-01,2002.07,903.59,15.96,27.84,180.1,0.016000341346440905,-0.19880767585186554,0.021692824611259987,0.2540777417620892
2002-08-01,2002.08,912.55,15.879999999999999,28.939999999999998,180.7,0.009914647190929049,-0.07316139601330951,0.035265021392391294,0.2520692177113095
2002-09-01,2002.09,867.81,15.8,30.04,181.0,0.0038046970436638183,0.059314727772125764,0.04879016416943216,0.2502041805816493
2002-10-01,2002.1,854.63,15.89,29.223333333333333,181.3,0.009484737559367407,0.07531075538074816,0.059056245875157565,0.36190817544980725
2002-11-01,2002.11,909.93,15.98,28.406666666666666,181.3,0.01513269734887146,0.0925095991094369,0.06910411547293815,0.46785981684514866
2002-12-01,2002.12,899.18,16.07,27.59,180.9,0.020748936760163872,0.11105508487210658,0.07894114861677082,0.5690466599678659
2003-01-01,2003.01,895.84,16.119999999999997,28.5,181.7,0.024067291188396123,0.14337078560479055,0.08783816496562435,0.5586462286745686
2003-02-01,2003.02,837.03,16.169999999999998,29.41,183.1,0.027376069665615343,0.17466647080544773,0.09660242371255512,0.5487900882262249
2003-03-01,2003.03,846.63,16.22,30.32,184.2,0.03067533161708047,0.2050043171402396,0.10523720349292498,0.5394361578072564
2003-04-01,2003.04,890.03,16.203333333333333,31.73,183.8,0.023099560016768717,0.22330114330886275,0.11693694420517042,0.5202359817919531
2003-05-01,2003.05,935.96,16.186666666666667,33.13999999999999,183.5,0.015565324113230972,0.2403394403017174,0.12852505975076545,0.5023407243766962
2003-06-01,2003.06,988.0,16.17,34.55,183.7,0.008072071150647453,0.256246978539882,0.14000390713014,0.4856191309707736
2003-07-01,2003.07,992.54,16.310000000000002,35.89333333333333,183.9,0.021692824611259987,0.2540777417620892,0.141368981729447,0.45704625110790387
2003-08-01,2003.08,989.53,16.450000000000003,37.236666666666665,184.6,0.035265021392391294,0.2520692177113095,0.14270900734216108,0.42978429750636327
2003-09-01,2003.09,1019.44,16.59,38.58,185.2,0.04879016416943216,0.2502041805816493,0.1440246683403612,0.4037356023155909
2003-10-01,2003.1,1038.73,16.85666666666667,41.96666666666667,185.0,0.059056245875157565,0.36190817544980725,0.13293797949267905,0.324084465820325
2003-11-01,2003.11,1049.9,17.123333333333335,45.35333333333333,184.5,0.06910411547293815,0.46785981684514866,0.12207808353681049,0.2509468758086535
2003-12-01,2003.12,1080.64,17.39,48.74,184.3,0.07894114861677082,0.5690466599678659,0.11143747066610121,0.18338104184666548
2004-01-01,2004.01,1132.52,17.6,49.826666666666675,185.2,0.08783816496562435,0.5586462286745686,0.11288892412406204,0.17079340525956965
2004-02-01,2004.02,1143.36,17.810000000000002,50.913333333333334,186.2,0.09660242371255512,0.5487900882262249,0.11430411915172378,0.1585928088981703
2004-03-01,2004.03,1123.98,18.02,52.0,187.4,0.10523720349292498,0.5394361578072564,0.11568439899946226,0.14676080447216
2004-04-01,2004.04,1133.36,18.213333333333335,53.38333333333333,188.0,0.11693694420517042,0.5202359817919531,0.11648074017687016,0.1371931161659128
2004-05-01,2004.05,1102.78,18.406666666666666,54.76666666666667,189.1,0.12852505975076545,0.5023407243766962,0.11725973887479313,0.1280232500125571
2004-06-01,2004.06,1132.76,18.6,56.15,189.7,0.14000390713014,0.4856191309707736,0.11802195573875274,0.11922653669305028
2004-07-01,2004.07,1105.85,18.78666666666667,56.69,189.4,0.141368981729447,0.45704625110790387,0.11659946349785955,0.12642825708669658
2004-08-01,2004.08,1088.94,18.973333333333333,57.23,189.5,0.14270900734216108,0.42978429750636327,0.11520299435184578,0.13344402204214223
2004-09-01,2004.09,1117.66,19.16,57.77,189.9,0.1440246683403612,0.4037356023155909,0.11383183934797536,0.14028110826031615
2004-10-01,2004.1,1117.21,19.253333333333334,58.03,190.9,0.13293797949267905,0.324084465820325,0.12054928914927343,0.15249992490974584
2004-11-01,2004.11,1168.94,19.346666666666668,58.29,191.0,0.12207808353681049,0.2509468758086535,0.12715774704864158,0.16446419698552628
2004-12-01,2004.12,1199.21,19.44,58.55,190.3,0.11143747066610121,0.18338104184666548,0.13365998517919087,0.17618262681421815
2005-01-01,2005.01,1181.41,19.703333333333333,59.10666666666666,190.7,0.11288892412406204,0.17079340525956965,0.12857070746068144,0.18018565831684974
2005-02-01,2005.02,1199.63,19.96666666666667,59.663333333333334,191.8,0.11430411915172378,0.1585928088981703,0.12359066105750127,0.18409847500695165
2005-03-01,2005.03,1194.9,20.23,60.22,193.3,0.11568439899946226,0.14676080447216,0.11871630683938195,0.18792412157495697
2005-04-01,2005.04,1164.43,20.46333333333333,61.23333333333333,194.6,0.11648074017687016,0.1371931161659128,0.11685954915785457,0.17955052815094596
2005-05-01,2005.05,1178.28,20.696666666666665,62.24666666666667,194.4,0.11725973887479313,0.1280232500125571,0.11504131956105379,0.17138228613528295
2005-06-01,2005.06,1202.25,20.93,63.26,194.5,0.11802195573875274,0.11922653669305028,0.11326042825090354,0.1634116703106825
2005-07-01,2005.07,1222.24,21.11,64.33,195.4,0.11659946349785955,0.12642825708669658,0.11403899669001127,0.16473162037163291
2005-08-01,2005.08,1224.27,21.29,65.39999999999999,196.4,0.11520299435184578,0.13344402204214223,0.11480380961901337,0.16600672385757154
2005-09-01,2005.09,1225.92,21.47,66.47,198.8,0.11383183934797536,0.14028110826031615,0.1155552286059196,0.16723922913423994
2005-10-01,2005.1,1191.96,21.72,67.58999999999999,199.2,0.12054928914927343,0.15249992490974584,0.11470894777596152,0.1629257116715328
2005-11-01,2005.11,1237.37,21.97,68.71,197.6,0.12715774704864158,0.16446419698552628,0.11388123435978859,0.15873503676446887
2005-12-01,2005.12,1262.07,22.22,69.83,196.8,0.13365998517919087,0.17618262681421815,0.11307148365949482,0.15466199524842228
2006-01-01,2006.01,1278.73,22.406666666666666,70.77666666666666,198.3,0.12857070746068144,0.18018565831684974,0.11284508133202564,0.14788068597935222
2006-02-01,2006.02,1276.65,22.593333333333334,71.72333333333334,198.7,0.12359066105750127,0.18409847500695165,0.11262237008184783,0.14123391014053688
2006-03-01,2006.03,1293.74,22.78,72.67,199.8,0.11871630683938195,0.18792412157495697,0.11240326036898818,0.13471756101039212
2006-04-01,2006.04,1302.17,23.0,73.27666666666666,201.5,0.11685954915785457,0.17955052815094596,0.11164507421191061,0.13347452888708133
2006-05-01,2006.05,1290.01,23.22,73.88333333333333,202.5,0.11504131956105379,0.17138228613528295,0.11090069603344155,0.13225040106359742
2006-06-01,2006.06,1253.17,23.44,74.49,202.9,0.11326042825090354,0.1634116703106825,0.11016975183324229,0.13104474864687
2006-07-01,2006.07,1260.24,23.66,75.85,203.5,0.11403899669001127,0.16473162037163291,0.11109215643324521,0.08783137322845125
2006-08-01,2006.08,1287.15,23.88,77.21,203.9,0.11480380961901337,0.16600672385757154,0.11199673859746806,0.044292200034652396
2006-09-01,2006.09,1317.74,24.1,78.57,202.9,0.1155552286059196,0.16723922913423994,0.11288401028300044,0.0003817522474305335
2006-10-01,2006.1,1363.38,24.36,79.55,201.8,0.11470894777596152,0.1629257116715328,0.11137686384397227,-0.06612368633922472
2006-11-01,2006.11,1388.64,24.619999999999997,80.53,201.5,0.11388123435978859,0.15873503676446887,0.10989934659784151,-0.1355735324305316
2006-12-01,2006.12,1416.42,24.88,81.51,201.8,0.11307148365949482,0.15466199524842228,0.10845059175670801,-0.20834740961289988
2007-01-01,2007.01,1424.16,25.083333333333332,82.05666666666667,202.416,0.11284508133202564,0.14788068597935222,0.10713966293329635,-0.24462834172961578
2007-02-01,2007.02,1444.8,25.286666666666665,82.60333333333334,203.499,0.11262237008184783,0.14123391014053688,0.10584813732579734,-0.28176763327529475
2007-03-01,2007.03,1406.95,25.49,83.15,205.352,0.11240326036898818,0.13471756101039212,0.1045755862611677,-0.3198226773191264
2007-04-01,2007.04,1463.64,25.71666666666667,83.74000000000001,206.686,0.11164507421191061,0.13347452888708133,0.1005401021114336,-0.3779628594745743
2007-05-01,2007.05,1511.14,25.943333333333335,84.33000000000001,207.949,0.11090069603344155,0.13225040106359742,0.09655920963407949,-0.4388025333064487
2007-06-01,2007.06,1514.19,26.17,84.92,208.352,0.11016975183324229,0.13104474864687,0.09263177759091823,-0.5026552923558789
2007-07-01,2007.07,1520.71,26.440000000000005,82.81333333333333,208.299,0.11109215643324521,0.08783137322845125,0.08399160943689221,-0.5133377659819707
2007-08-01,2007.08,1454.62,26.71,80.70666666666666,207.917,0.11199673859746806,0.044292200034652396,0.07545309406332912,-0.5247025091182058
2007-09-01,2007.09,1497.12,26.98,78.6,208.49,0.11288401028300044,0.0003817522474305335,0.06701414217449875,-0.5368178506334647
2007-10-01,2007.1,1539.66,27.230000000000004,74.46000000000001,208.936,0.11137686384397227,-0.06612368633922472,0.05246166531608498,-0.7381037140406401
2007-11-01,2007.11,1463.39,27.480000000000004,70.32000000000001,210.177,0.10989934659784151,-0.1355735324305316,0.03796493301584203,-1.0247582899298164
2007-12-01,2007.12,1479.22,27.73,66.18,210.036,0.10845059175670801,-0.20834740961289988,0.023522110857193024,-1.4923602730885204
2008-01-01,2008.01,1378.76,27.92,64.25,211.08,0.10713966293329635,-0.24462834172961578,0.0033373094145181526,-1.6607994731970743
2008-02-01,2008.02,1354.87,28.11,62.32,211.693,0.10584813732579734,-0.28176763327529475,-0.01698199145842283,-1.8774879724047953
2008-03-01,2008.03,1316.94,28.3,60.39,213.528,0.1045755862611677,-0.3198226773191264,-0.03744137838080519,-2.1751160865820163
2008-04-01,2008.04,1370.47,28.436666666666667,57.383333333333326,214.823,0.1005401021114336,-0.3779628594745743,-0.06289099069357817,-2.0929509140693683
2008-05-01,2008.05,1403.22,28.573333333333334,54.376666666666665,216.632,0.09655920963407949,-0.4388025333064487,-0.08875216927723084,-2.0089744513944305
2008-06-01,2008.06,1341.25,28.71,51.37,218.815,0.09263177759091823,-0.5026552923558789,-0.1150438439612751,-1.9228188787031328
2008-07-01,2008.07,1257.33,28.756666666666668,49.56333333333333,219.964,0.08399160943689221,-0.5133377659819707,-0.1389277013701795,-1.6854981555636739
2008-08-01,2008.08,1281.47,28.803333333333335,47.75666666666667,219.086,0.07545309406332912,-0.5247025091182058,-0.16331572329633692,-1.4807254690558107
2008-09-01,2008.09,1216.95,28.85,45.95,218.783,0.06701414217449875,-0.5368178506334647,-0.1882315340166434,-1.2986303135969215
2008-10-01,2008.1,968.8,28.696666666666665,35.593333333333334,216.573,0.05246166531608498,-0.7381037140406401,-0.2039025096407059,-0.3393796243667384
2008-11-01,2008.11,883.04,28.543333333333333,25.236666666666668,212.425,0.03796493301584203,-1.0247582899298164,-0.21999541136210077,0.41348988313297985
2008-12-01,2008.12,877.56,28.39,14.88,210.228,0.023522110857193024,-1.4923602730885204,-0.23652968267204422,1.2312191949470042
2009-01-01,2009.01,865.58,28.013333333333335,12.206666666666667,211.143,0.0033373094145181526,-1.6607994731970743,-0.23078811792630827,1.4923577973391047
2009-02-01,2009.02,805.23,27.63666666666667,9.533333333333333,212.193,-0.01698199145842283,-1.8774879724047953,-0.22492417319137292,1.798901734586594
2009-03-01,2009.03,757.13,27.26,6.86,212.709,-0.03744137838080519,-2.1751160865820163,-0.21893378944593156,2.1840182225226092
2009-04-01,2009.04,848.15,26.703333333333333,7.076666666666666,213.24,-0.06289099069357817,-2.0929509140693683,-0.1961731338582111,2.186120076733888
